"Unique Id","Survey Id","Keyword Id","Keyword Content","Country Of Origin Id","Country Of Origin Label","Country Id","Country Label","Province Id","Province Label","Age Group Id","Age Group Label","Gender Label","Share Device","Mobile Type","Degree","Rank Pandemic","Source Information Id","Source Information Label","Result Item Rank","Result Item Title","Result Item Metadesc","Result Item Created At","Result Item Full Url","Result Item Full Domain","Google Tracked Country","Google Tracked Address","Result Item Openrank","Keyword Openrank Average","Survey Openrank Average","Html File"
"4108","139","10","is hydroxychloroquine ineffective for covid","235","United States","235","United States","4658","Michigan","4","35-44","female","NO","SAMSUNG GALAXY","College degree/bachelor’s degree","5","5","Social Media","1","Hydroxychloroquine Is Ineffective for Patients with Mild COVID ...","Jul 30, 2020 -  NEJM Journal Watch reviews over 250 scientific and medical journals to present important clinical research findings and insightful commentary.  ","Jul 30, 2020","https://www.jwatch.org/na52078/2020/07/30/hydroxychloroquine-ineffective-patients-with-mild-covid-19","jwatch.org","","United States","62","68.09","72.26","fairness.datasciencevn.com/uploads/html/139-10-1601927458.html"
"4109","139","10","is hydroxychloroquine ineffective for covid","235","United States","235","United States","4658","Michigan","4","35-44","female","NO","SAMSUNG GALAXY","College degree/bachelor’s degree","5","5","Social Media","7","Hydroxychloroquine ineffective as a preventive antiviral ...","Aug 17, 2020 -  Specifically, they found that HCQ is not effective in preventing COVID-19 in patients with lupus and rheumatoid arthritis (RA), suggesting a&nbsp;...  ","Aug 17, 2020","https://www.sciencedaily.com/releases/2020/08/200817124914.htm","sciencedaily.com","","United States","80","68.09","72.26","fairness.datasciencevn.com/uploads/html/139-10-1601927458.html"
"4110","139","10","is hydroxychloroquine ineffective for covid","235","United States","235","United States","4658","Michigan","4","35-44","female","NO","SAMSUNG GALAXY","College degree/bachelor’s degree","5","5","Social Media","8","Yet Another Study Shows Hydroxychloroquine Ineffective in ...","Jul 24, 2020 -  The FDA indicated at the time that, based on new data, there was no enough supporting evidence for the two drugs to be considered effective in&nbsp;...  ","Jul 24, 2020","https://www.biospace.com/article/-yet-another-study-shows-hydroxychloroquine-ineffective-in-covid-19/","biospace.com","","United States","63","68.09","72.26","fairness.datasciencevn.com/uploads/html/139-10-1601927458.html"
"4111","139","10","is hydroxychloroquine ineffective for covid","235","United States","235","United States","4658","Michigan","4","35-44","female","NO","SAMSUNG GALAXY","College degree/bachelor’s degree","5","5","Social Media","9","New study: Hydroxychloroquine ineffective as a preventive ...","Aug 17, 2020 -  esearchers at Case Western Reserve University have added to the growing body of understanding about how hydroxychloroquine (HCQ) is not&nbsp;...  ","Aug 17, 2020","https://www.newswise.com/coronavirus/new-study-hydroxychloroquine-ineffective-as-a-preventive-antiviral-against-covid-19","newswise.com","","United States","69","68.09","72.26","fairness.datasciencevn.com/uploads/html/139-10-1601927458.html"
"4112","139","10","is hydroxychloroquine ineffective for covid","235","United States","235","United States","4658","Michigan","4","35-44","female","NO","SAMSUNG GALAXY","College degree/bachelor’s degree","5","5","Social Media","10","NIH halts clinical trial of hydroxychloroquine | National ...","Jun 20, 2020 -  A data and safety monitoring board (DSMB) met late Friday and determined that while there was no harm, the study drug was very unlikely to be&nbsp;...  ","Jun 20, 2020","https://www.nih.gov/news-events/news-releases/nih-halts-clinical-trial-hydroxychloroquine","nih.gov","","United States","89","68.09","72.26","fairness.datasciencevn.com/uploads/html/139-10-1601927458.html"
"4113","139","10","is hydroxychloroquine ineffective for covid","235","United States","235","United States","4658","Michigan","4","35-44","female","NO","SAMSUNG GALAXY","College degree/bachelor’s degree","5","5","Social Media","11","FDA cautions against use of hydroxychloroquine or ...","Jul 1, 2020 -  FDA cautions against use of hydroxychloroquine or chloroquine for COVID-19 outside of the hospital setting or a clinical trial due to risk of heart&nbsp;...  ","Jul 1, 2020","https://www.fda.gov/drugs/drug-safety-and-availability/fda-cautions-against-use-hydroxychloroquine-or-chloroquine-covid-19-outside-hospital-setting-or","fda.gov","","United States","82","68.09","72.26","fairness.datasciencevn.com/uploads/html/139-10-1601927458.html"
"4114","139","10","is hydroxychloroquine ineffective for covid","235","United States","235","United States","4658","Michigan","4","35-44","female","NO","SAMSUNG GALAXY","College degree/bachelor’s degree","5","5","Social Media","12","Hydroxychloroquine ineffective for COVID-19 prophylaxis in ...","Aug 19, 2020 -  Bozzalla Cassione and colleagues described a northern Italian cohort of 165 patients with systemic lupus erythematosus (SLE).8 HCQ users had&nbsp;...  by ME Singer  - ‎2020  - ‎Cited by 1 ","Aug 19, 2020","https://ard.bmj.com/content/early/2020/08/19/annrheumdis-2020-218500","ard.bmj.com","","United States","-1","68.09","72.26","fairness.datasciencevn.com/uploads/html/139-10-1601927458.html"
"4115","139","10","is hydroxychloroquine ineffective for covid","235","United States","235","United States","4658","Michigan","4","35-44","female","NO","SAMSUNG GALAXY","College degree/bachelor’s degree","5","5","Social Media","13","Review: Chloroquine, Hydroxychloroquine Likely Ineffective ...","Apr 30, 2020 -  Studies should be done in humans to gain insight, before making recommendations solely on lab results, the study authors said.  ","Apr 30, 2020","https://www.contagionlive.com/news/chloroquine-hydroxychloroquine-ineffective-covid-19","contagionlive.com","","United States","39","68.09","72.26","fairness.datasciencevn.com/uploads/html/139-10-1601927458.html"
"4116","139","10","is hydroxychloroquine ineffective for covid","235","United States","235","United States","4658","Michigan","4","35-44","female","NO","SAMSUNG GALAXY","College degree/bachelor’s degree","5","5","Social Media","14","Hydroxychloroquine Has No Benefit, 'Only Risks' in COVID-19","More Evidence Hydroxychloroquine Is Ineffective, Harmful in COVID-19. Batya Swift Yasgur MA, LSW. May 22, 2020. 204Read Comments. Hydroxychloroquine&nbsp;...  ","","https://www.medscape.com/viewarticle/931061","medscape.com","","United States","75","68.09","72.26","fairness.datasciencevn.com/uploads/html/139-10-1601927458.html"
"4117","139","10","is hydroxychloroquine ineffective for covid","235","United States","235","United States","4658","Michigan","4","35-44","female","NO","SAMSUNG GALAXY","College degree/bachelor’s degree","5","5","Social Media","15","Hydroxychloroquine is not effective against COVID-19 ...","May 11, 2020 -  As the coronavirus disease (COVID-19) continues to ravage across the globe, scientists are racing to develop an effective treatment or vaccine&nbsp;...  ","May 11, 2020","https://www.news-medical.net/news/20200511/Hydroxychloroquine-is-not-effective-against-COVID-19-extensive-US-study-shows.aspx","news-medical.net","","United States","68","68.09","72.26","fairness.datasciencevn.com/uploads/html/139-10-1601927458.html"
"4118","140","9","is hydroxychloroquine effective for covid","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","1","An Update: Is hydroxychloroquine effective for COVID-19?","Sep 22, 2020 -  Hydroxychloroquine, an FDA-approved prescription drug used for malaria, rheumatoid arthritis and lupus erythematosus, has been suggested as&nbsp;...  ","Sep 22, 2020","https://www.drugs.com/medical-answers/hydroxychloroquine-effective-covid-19-3536024/","drugs.com","India","","77","71.88","71.95","fairness.datasciencevn.com/uploads/html/140-9-1601927336.html"
"4119","140","9","is hydroxychloroquine effective for covid","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","2","Q&A: Hydroxychloroquine and COVID-19","Jun 19, 2020 -  On 17 June 2020, WHO announced that the hydroxychloroquine (HCQ) arm of the Solidarity Trial to find an effective COVID-19 treatment was&nbsp;...  ","Jun 19, 2020","https://www.who.int/news-room/q-a-detail/q-a-hydroxychloroquine-and-covid-19","who.int","India","","83","71.88","71.95","fairness.datasciencevn.com/uploads/html/140-9-1601927336.html"
"4120","140","9","is hydroxychloroquine effective for covid","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","3","Can Chloroquine and Hydroxychloroquine Treat Coronavirus ...","Hydroxychloroquine (Plaquenil) and chloroquine are two drugs that have been in the headlines as potential COVID-19 treatments for the coronavirus disease.  ","","https://www.goodrx.com/blog/coronavirus-medicine-chloroquine-hydroxychloroquine-as-covid19-treatment/","goodrx.com","India","","60","71.88","71.95","fairness.datasciencevn.com/uploads/html/140-9-1601927336.html"
"4121","140","9","is hydroxychloroquine effective for covid","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","4","Is hydroxychloroquine beneficial for COVID-19 patients? | Cell ...","by X Li  - ‎2020  - ‎Cited by 7 Jul 8, 2020 -  The outbreak of coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) was first&nbsp;...  ","Jul 8, 2020","https://www.nature.com/articles/s41419-020-2721-8","nature.com","India","","81","71.88","71.95","fairness.datasciencevn.com/uploads/html/140-9-1601927336.html"
"4122","140","9","is hydroxychloroquine effective for covid","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","5","Effectiveness of hydroxychloroquine in COVID-19 disease: A ...","by AA Monforte  - ‎2020  - ‎Cited by 3 Arshad et al. show evidence for reduced mortality in COVID-19 patients taking hydroxychloroquine alone or with azithromycin in an observational study in the&nbsp;...  ","","https://www.ijidonline.com/article/S1201-9712(20)30600-7/fulltext","ijidonline.com","India","","51","71.88","71.95","fairness.datasciencevn.com/uploads/html/140-9-1601927336.html"
"4123","140","9","is hydroxychloroquine effective for covid","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","6","Is hydroxychloroquine effective against COVID-19?","Apr 22, 2020 -  The virus, called severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), has already affected over 2.5 million and killed more than&nbsp;...  ","Apr 22, 2020","https://www.news-medical.net/news/20200422/Is-hydroxychloroquine-effective-against-COVID-19.aspx","news-medical.net","India","","68","71.88","71.95","fairness.datasciencevn.com/uploads/html/140-9-1601927336.html"
"4124","140","9","is hydroxychloroquine effective for covid","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","8","Coronavirus and hydroxychloroquine: What do we know? - BBC","There are studies looking at using these drugs for Covid-19 - but are they safe and do they work?  ","","https://www.bbc.com/news/51980731","bbc.com","India","","81","71.88","71.95","fairness.datasciencevn.com/uploads/html/140-9-1601927336.html"
"4125","140","9","is hydroxychloroquine effective for covid","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","9","Clearing the Fog: Is Hydroxychloroquine Effective in Reducing ...","A way for patients with serious diseases or conditions who cannot participate in a clinical trial to gain access to a medical product that has not been approved by&nbsp;...  ","","https://clinicaltrials.gov/ct2/show/NCT04491994","clinicaltrials.gov","India","","74","71.88","71.95","fairness.datasciencevn.com/uploads/html/140-9-1601927336.html"
"4126","140","9","is hydroxychloroquine effective for covid","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","10","How effective is Hydroxychloroquine against COVID-19 ...","May 18, 2020 -  Among the first drugs which raised the anticipations in line with the hope for the COVID cure was anti malarial drug hydroxychloroquine HCQ&nbsp;...  ","May 18, 2020","https://english.jagran.com/lifestyle/how-effective-is-hydroxychloroquine-against-covid19-heres-all-you-need-to-know-10011996","english.jagran.com","India","","-1","71.88","71.95","fairness.datasciencevn.com/uploads/html/140-9-1601927336.html"
"4127","140","2","should i not get tested for covid","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","1","Testing for COVID-19 | CDC","Not everyone needs to be tested. If you do get tested, you should self-quarantine/isolate at home pending test results and follow the advice of your health care&nbsp;...  ‎Test for Current Infection · ‎COVID-19 Serology ... · ‎If You Are Sick or Caring for","","https://www.cdc.gov/coronavirus/2019-ncov/symptoms-testing/testing.html","cdc.gov","India","","84","74.25","71.95","fairness.datasciencevn.com/uploads/html/140-2-1601927389.html"
"4128","140","2","should i not get tested for covid","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","3","If you've been exposed to the coronavirus - Harvard Health","Sep 24, 2020 -  If you do not have a doctor and you are concerned that you or your child ... Antibody tests can tell if someone has been infected with COVID-19.  ","Sep 24, 2020","https://www.health.harvard.edu/diseases-and-conditions/if-youve-been-exposed-to-the-coronavirus","health.harvard.edu","India","","-1","74.25","71.95","fairness.datasciencevn.com/uploads/html/140-2-1601927389.html"
"4129","140","2","should i not get tested for covid","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","4","Coronavirus Testing: Should I Go For It Even If I Have No ...","May 31, 2020 -  Access to tests has improved significantly, and in some places, people can now get tested without having to show any symptoms. We asked&nbsp;...  ‎How Reliable Are COVID-19 ... · ‎Asymptomatic · ‎Antibody","May 31, 2020","https://www.npr.org/sections/goatsandsoda/2020/05/31/865932474/should-i-get-tested-for-coronavirus-just-for-the-heck-of-it","npr.org","India","","83","74.25","71.95","fairness.datasciencevn.com/uploads/html/140-2-1601927389.html"
"4130","140","2","should i not get tested for covid","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","5","Why some people don't want to take a COVID-19 test","Jul 3, 2020 -  Reasons may be personal and include fear of the test procedure itself (or fear it will hurt their children), distrust in government or public health&nbsp;...  ","Jul 3, 2020","https://theconversation.com/why-some-people-dont-want-to-take-a-covid-19-test-141794","theconversation.com","India","","71","74.25","71.95","fairness.datasciencevn.com/uploads/html/140-2-1601927389.html"
"4131","140","2","should i not get tested for covid","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","6","When Should You Get Tested for COVID-19? Here's What ...","Sep 2, 2020 -  The CDC recently changed testing recommendations to say that testing may not be necessary after people have been exposed to someone with&nbsp;...  ","Sep 2, 2020","https://www.health.com/condition/infectious-diseases/coronavirus/when-to-get-tested-for-covid-19","health.com","India","","72","74.25","71.95","fairness.datasciencevn.com/uploads/html/140-2-1601927389.html"
"4132","140","2","should i not get tested for covid","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","7","An Expert Explains: Should you test for Covid-19 just to check ...","Aug 3, 2020 -  Not advised, because the probability of being falsely identified as Covid-19-positive is quite high. When no test is 100% accurate, the key&nbsp;...  ","Aug 3, 2020","https://indianexpress.com/article/explained/coronavirus-test-positive-explained-6533265/","indianexpress.com","India","","72","74.25","71.95","fairness.datasciencevn.com/uploads/html/140-2-1601927389.html"
"4133","140","2","should i not get tested for covid","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","8","Coronavirus (COVID-19) Testing | Johns Hopkins Medicine","Not everyone with symptoms requires a test. Many people have mild symptoms and can self-isolate at home — they may not need a test. Tests can be helpful,&nbsp;...  ","","https://www.hopkinsmedicine.org/health/conditions-and-diseases/coronavirus/coronavirus-test-what-you-need-to-know","hopkinsmedicine.org","India","","72","74.25","71.95","fairness.datasciencevn.com/uploads/html/140-2-1601927389.html"
"4134","140","2","should i not get tested for covid","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","9","Coronavirus test: Can you get a COVID-19 test done for ...","Sep 8, 2020 -  According to officials, not every cough or fever is a COVID infection, hence, a test should only be taken if you don&#39;t feel the symptoms subside&nbsp;...  ","Sep 8, 2020","https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/coronavirus-test-can-you-get-a-covid-19-test-done-for-yourself/photostory/77994355.cms","timesofindia.indiatimes.com","India","","-1","74.25","71.95","fairness.datasciencevn.com/uploads/html/140-2-1601927389.html"
"4135","140","2","should i not get tested for covid","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","10","Should I get tested? What if I don't have symptoms? Will it hurt ...","Jul 31, 2020 -  It&#39;s no secret that COVID-19 testing is crucial to get control back over the virus situation in Australia. From the number of people getting tested,&nbsp;...  ","Jul 31, 2020","https://www.abc.net.au/news/2020-08-01/should-i-get-tested-for-coronavirus-does-it-hurt/12502430","abc.net.au","India","","82","74.25","71.95","fairness.datasciencevn.com/uploads/html/140-2-1601927389.html"
"4136","140","2","should i not get tested for covid","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","11","4 Questions You May Have About COVID-19 Testing, Answered","Jul 14, 2020 -  Our expert answers: Who should get tested, where to get tested, What the ... Knowing whether or not you&#39;re infected with coronavirus can help&nbsp;...  ","Jul 14, 2020","https://www.houstonmethodist.org/blog/articles/2020/jul/4-questions-you-may-have-about-covid19-testing-answered/","houstonmethodist.org","India","","58","74.25","71.95","fairness.datasciencevn.com/uploads/html/140-2-1601927389.html"
"4137","140","5","should i get vaccinated","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","3","Reasons for Adults to be Vaccinated | CDC","For instance: Hepatitis B vaccine lowers your risk of liver cancer. HPV vaccine lowers your risk of cervical cancer. Flu vaccine lowers your risk of flu-related heart attacks or other flu-related complications from existing health conditions like diabetes and chronic lung disease.  ","","https://www.cdc.gov/vaccines/adults/reasons-to-vaccinate.html","cdc.gov","India","","84","69","71.95","fairness.datasciencevn.com/uploads/html/140-5-1601927425.html"
"4138","140","5","should i get vaccinated","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","4","Who Should not Get Vaccinated | CDC","Because of age, health conditions, or other factors, some people should not get certain vaccines or should wait before getting them. Read the guidelines below&nbsp;...  ","","https://www.cdc.gov/vaccines/vpd/should-not-vacc.html","cdc.gov","India","","84","69","71.95","fairness.datasciencevn.com/uploads/html/140-5-1601927425.html"
"4139","140","5","should i get vaccinated","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","5","Vaccines: Who Should Avoid Them and Why - Healthline","Influenza (flu). You should not get vaccinated for influenza if you: have had a past severe, life-threatening reaction to the flu vaccine&nbsp;...  ‎Overview · ‎Flu · ‎Hepatitis A · ‎Tdap","","https://www.healthline.com/health/vaccinations/immunization-complications","healthline.com","India","","73","69","71.95","fairness.datasciencevn.com/uploads/html/140-5-1601927425.html"
"4140","140","5","should i get vaccinated","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","6","10 Reasons To Get Vaccinated – National Foundation for ...","The Centers for Disease Control and Prevention (CDC) recommends vaccinations throughout your life to protect against many infections. When you skip vaccines, you leave yourself vulnerable to illnesses such as shingles, pneumococcal disease, influenza, and HPV and hepatitis B, both leading causes of cancer.  ","","https://www.nfid.org/immunization/10-reasons-to-get-vaccinated/","nfid.org","India","","59","69","71.95","fairness.datasciencevn.com/uploads/html/140-5-1601927425.html"
"4141","140","5","should i get vaccinated","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","7","When parents choose not to vaccinate: Risks and ...","If you choose not to vaccinate your child you should understand the risks. You need to know how to make it less likely that your child gets an infection or spreads&nbsp;...  ","","https://www.caringforkids.cps.ca/handouts/when-parents-choose-not-to-vaccinate-risks-and-responsibilities","caringforkids.cps.ca","India","","-1","69","71.95","fairness.datasciencevn.com/uploads/html/140-5-1601927425.html"
"4142","140","5","should i get vaccinated","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","8","Five Important Reasons to Vaccinate Your Child | Vaccines","To help keep them safe, it is important that you and your children who are able to get vaccinated are fully immunized. This not only protects your family, but also&nbsp;...  ","","https://www.vaccines.gov/get-vaccinated/for_parents/five_reasons","vaccines.gov","India","","61","69","71.95","fairness.datasciencevn.com/uploads/html/140-5-1601927425.html"
"4143","140","5","should i get vaccinated","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","9","Who and When | Vaccines - Vaccines.gov","Who should and should not get the vaccine. The Director of the Centers for Disease Control and Prevention (CDC) must approve ACIP&#39;s recommendations before&nbsp;...  ","","https://www.vaccines.gov/who_and_when","vaccines.gov","India","","61","69","71.95","fairness.datasciencevn.com/uploads/html/140-5-1601927425.html"
"4144","140","5","should i get vaccinated","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","10","Immunizations (for Teens) - Nemours KidsHealth","Which Vaccinations Do I Need? So which vaccines should you be getting? Doctors now recommend that teens are vaccinated against the following diseases:.  ","","https://kidshealth.org/en/teens/immunizations.html","kidshealth.org","India","","73","69","71.95","fairness.datasciencevn.com/uploads/html/140-5-1601927425.html"
"4145","140","5","should i get vaccinated","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","11","What Every Parent Should Know About Immunizations","Watching your child get a shot isn&#39;t easy. It&#39;s even harder if you have fears or concerns about the safety or necessity of the vaccine. Millions of parents immunize&nbsp;...  ","","https://www.stanfordchildrens.org/en/topic/default?id=what-every-parent-should-know-about-immunizations-1-1750","stanfordchildrens.org","India","","64","69","71.95","fairness.datasciencevn.com/uploads/html/140-5-1601927425.html"
"4146","140","4","should i not get flu shot","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","3","7 reasons not to get the flu shot (and why they're myths)","Sep 9, 2019 -  Every fall, the flu virus starts circulating… and so do a slew of myths, rumors, and half-truths about this nasty illness and the vaccine designed to&nbsp;...  ","Sep 9, 2019","https://www.singlecare.com/blog/reasons-not-to-get-the-flu-shot/","singlecare.com","India","","33","65.75","71.95","fairness.datasciencevn.com/uploads/html/140-4-1601927455.html"
"4147","140","4","should i not get flu shot","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","4","Flu Shot Pros and Cons: Should You Get One? - Healthline","Most doctors recommend that everyone gets their flu vaccine by the end of October or before the virus begins to circulate in your community. If you don&#39;t receive&nbsp;...  ","","https://www.healthline.com/health/flu-shot-pros-and-cons","healthline.com","India","","73","65.75","71.95","fairness.datasciencevn.com/uploads/html/140-4-1601927455.html"
"4148","140","4","should i not get flu shot","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","5","Two bad reasons for not getting a flu shot - Harvard Health ...","Nov 15, 2014 -  It may keep you from getting the flu. &middot; If you do get the flu, you may not get as sick as you would have gotten without the vaccine, or you may be&nbsp;...  ","Nov 15, 2014","https://www.health.harvard.edu/blog/two-bad-reasons-getting-flu-shot-201411157530","health.harvard.edu","India","","-1","65.75","71.95","fairness.datasciencevn.com/uploads/html/140-4-1601927455.html"
"4149","140","4","should i not get flu shot","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","6","Why I'm Not Getting a Flu Shot | Dr. Phil Maffetone","May 14, 2020 -  Being healthy not only significantly reduces your risk of getting the flu, but, if you do get sick it can reduce the severity. A healthy immune system&nbsp;...  ","May 14, 2020","https://philmaffetone.com/flu-shots/","philmaffetone.com","India","","55","65.75","71.95","fairness.datasciencevn.com/uploads/html/140-4-1601927455.html"
"4150","140","4","should i not get flu shot","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","7","Who Should Not Get Flu Shots - Verywell Health","Infants younger than 6 months old: Babies do not yet have a fully functioning immune system that is able to produce the desired response from the vaccine. &middot; Those&nbsp;...  ","","https://www.verywellhealth.com/who-should-not-get-flu-shots-770429","verywellhealth.com","India","","-1","65.75","71.95","fairness.datasciencevn.com/uploads/html/140-4-1601927455.html"
"4151","140","4","should i not get flu shot","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","8","7 Common Reasons Not to Get the Flu Shot — And Why They ...","Sep 15, 2020 -  While no vaccine will protect you 100 percent, the flu shot significantly lowers your odds of being sickened by the virus. ADVERTISEMENT.  ","Sep 15, 2020","https://www.fatherly.com/health-science/7-common-myths-about-the-flu-shot/","fatherly.com","India","","57","65.75","71.95","fairness.datasciencevn.com/uploads/html/140-4-1601927455.html"
"4152","140","4","should i not get flu shot","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","9","Flu (Influenza) | Vaccines - Vaccines.gov","... of people get the flu. The good news is that the seasonal flu vaccine can lower the risk of getting the flu by about half. Getting the yearly flu vaccine is the best way to protect yourself from the flu. ... Who should not get the flu vaccine? Children&nbsp;...  ","","https://www.vaccines.gov/diseases/flu","vaccines.gov","India","","61","65.75","71.95","fairness.datasciencevn.com/uploads/html/140-4-1601927455.html"
"4153","140","4","should i not get flu shot","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","10","Why do the majority of NHS staff not get the flu vaccine? - BBC ...","Jan 11, 2018 -  Less than half of healthcare workers in Scotland are taking up the offer of a flu jab. Why?  ","Jan 11, 2018","https://www.bbc.com/news/uk-scotland-42634781","bbc.com","India","","81","65.75","71.95","fairness.datasciencevn.com/uploads/html/140-4-1601927455.html"
"4154","140","4","should i not get flu shot","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","11","Who shouldn't get the flu shot? - WebMD","There are flu vaccines that have no egg protein. Babies less than 6 months old; Anyone who got Guillain-Barre syndrome (when your body&#39;s immune system&nbsp;...  ","","https://www.webmd.com/cold-and-flu/qa/who-shouldnt-get-the-flu-shot","webmd.com","India","","82","65.75","71.95","fairness.datasciencevn.com/uploads/html/140-4-1601927455.html"
"4155","140","7","should i wear facemask","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","1","When and how to use masks - World Health Organization","WHO&#39;s recommended fabric mask materials and composition ... How to put on, care for and select a fabric mask ... How to wear a medical mask&nbsp;...  ‎Videos · ‎Advice on the use of masks · ‎Rational use of personal ...","","https://www.who.int/emergencies/diseases/novel-coronavirus-2019/advice-for-public/when-and-how-to-use-masks","who.int","India","","83","70.33","71.95","fairness.datasciencevn.com/uploads/html/140-7-1601927479.html"
"4156","140","7","should i wear facemask","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","2","Coronavirus: What are the rules for face masks or face ... - BBC","Why should we wear a face covering? Face coverings reduce the spread of coronavirus droplets from coughs, sneezes and speaking. They should mainly be&nbsp;...  ","","https://www.bbc.com/news/health-51205344","bbc.com","India","","81","70.33","71.95","fairness.datasciencevn.com/uploads/html/140-7-1601927479.html"
"4157","140","7","should i wear facemask","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","3","How to Put on and Remove a Face Mask - Disease Prevention ...","When should a face mask be worn. Consider wearing a face mask when you are sick with a cough or sneezing illness (with or without fever) and you expect to be&nbsp;...  ","","https://www.sfcdcp.org/communicable-disease/healthy-habits/how-to-put-on-and-remove-a-face-mask/","sfcdcp.org","India","","53","70.33","71.95","fairness.datasciencevn.com/uploads/html/140-7-1601927479.html"
"4158","140","7","should i wear facemask","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","4","COVID-19: Considerations for Wearing Masks | CDC","Apr 24, 2020 -  Here are some considerations for individuals who must wear a face shield instead of a mask: Although evidence on face shields is limited, the&nbsp;...  ‎Eye Protection · ‎Meat and Poultry Processing · ‎Heat Stress · ‎Evidence Supporting ...","Apr 24, 2020","https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/cloth-face-cover-guidance.html","cdc.gov","India","","84","70.33","71.95","fairness.datasciencevn.com/uploads/html/140-7-1601927479.html"
